student_number;first_name;last_name;gender;email_addresses;role;asso_name;asso_desc
108966;Noëlle;CHOLEAU;W;Noelle.CHOLEAU@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
108966;Noëlle;CHOLEAU;W;Noelle.CHOLEAU@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
7664126;Colombe;LORENDEAU;F;Colombe.LORENDEAU@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
7664126;Colombe;LORENDEAU;F;Colombe.LORENDEAU@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7962855;Marie-Rose;JOLY;fille;Marie-Rose.JOLY@centralesupelec.fr;member;Sono;
7962855;Marie-Rose;JOLY;fille;Marie-Rose.JOLY@centralesupelec.fr;member;Impact;
7962855;Marie-Rose;JOLY;fille;Marie-Rose.JOLY@centralesupelec.fr;member;Barco;installation et exploitation de materiel video
4881043;Emile;CLENET;M;Emile.CLENET@centralesupelec.fr,Emile.CLENET@sfr.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
4881043;Emile;CLENET;M;Emile.CLENET@centralesupelec.fr,Emile.CLENET@sfr.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
2770248;Graziella;VIOLLEAU;W;Graziella.VIOLLEAU@centralesupelec.fr,Graziella.VIOLLEAU@yahoo.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
2770248;Graziella;VIOLLEAU;W;Graziella.VIOLLEAU@centralesupelec.fr,Graziella.VIOLLEAU@yahoo.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
2770248;Graziella;VIOLLEAU;W;Graziella.VIOLLEAU@centralesupelec.fr,Graziella.VIOLLEAU@yahoo.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
243144;Baptiste;CLENET;M;Baptiste.CLENET@centralesupelec.fr,Baptiste.CLENET@hotmail.com;member;Sono;
243144;Baptiste;CLENET;M;Baptiste.CLENET@centralesupelec.fr,Baptiste.CLENET@hotmail.com;member;Barco;installation et exploitation de materiel video
243144;Baptiste;CLENET;M;Baptiste.CLENET@centralesupelec.fr,Baptiste.CLENET@hotmail.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6107913;Marie-Françoise;GAUTIER;W;Marie-Francoise.GAUTIER@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
6107913;Marie-Françoise;GAUTIER;W;Marie-Francoise.GAUTIER@centralesupelec.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
8793782;Manon;LUSSEAU;fille;Manon.LUSSEAU@centralesupelec.fr,Manon.LUSSEAU@hotmail.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
8793782;Manon;LUSSEAU;fille;Manon.LUSSEAU@centralesupelec.fr,Manon.LUSSEAU@hotmail.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7043760;Jean-Henri;GRASSET;garçon;Jean-Henri.GRASSET@centralesupelec.fr,Jean-Henri.GRASSET@google.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
5806187;Philip;POITOU;garçon;Philip.POITOU@centralesupelec.fr,Philip.POITOU@wanadoo.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
1074376;Josie;GRELET;F;Josie.GRELET@centralesupelec.fr,Josie.GRELET@google.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1074376;Josie;GRELET;F;Josie.GRELET@centralesupelec.fr,Josie.GRELET@google.com;member;Impact;
6811689;Jean-Alain;CHOLEAU;H;Jean-Alain.CHOLEAU@centralesupelec.fr,Jean-Alain.CHOLEAU@yahoo.com;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
5222144;Laurent;CUSSONNEAU;M;Laurent.CUSSONNEAU@centralesupelec.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
9816486;Irénée;PAPIN;M;Irenee.PAPIN@centralesupelec.fr,Irenee.PAPIN@google.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
9816486;Irénée;PAPIN;M;Irenee.PAPIN@centralesupelec.fr,Irenee.PAPIN@google.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
8386950;Martina;LEGEAI;F;Martina.LEGEAI@centralesupelec.fr,Martina.LEGEAI@yahoo.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
8386950;Martina;LEGEAI;F;Martina.LEGEAI@centralesupelec.fr,Martina.LEGEAI@yahoo.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
8386950;Martina;LEGEAI;F;Martina.LEGEAI@centralesupelec.fr,Martina.LEGEAI@yahoo.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
2755407;Taoufik;LEBLOND;M;Taoufik.LEBLOND@centralesupelec.fr,Taoufik.LEBLOND@google.com;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
2755407;Taoufik;LEBLOND;M;Taoufik.LEBLOND@centralesupelec.fr,Taoufik.LEBLOND@google.com;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
2755407;Taoufik;LEBLOND;M;Taoufik.LEBLOND@centralesupelec.fr,Taoufik.LEBLOND@google.com;member;Sono;
9280128;Cathy;POISSON;garçon;Cathy.POISSON@centralesupelec.fr,Cathy.POISSON@hotmail.fr;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
9280128;Cathy;POISSON;garçon;Cathy.POISSON@centralesupelec.fr,Cathy.POISSON@hotmail.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
3564997;Herve;BOUCHARD;H;Herve.BOUCHARD@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1804452;Etienne;BAHUAUD;M;Etienne.BAHUAUD@centralesupelec.fr,Etienne.BAHUAUD@free.fr;member;Impact;
1804452;Etienne;BAHUAUD;M;Etienne.BAHUAUD@centralesupelec.fr,Etienne.BAHUAUD@free.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
5736205;Jean-Yves;CONGNARD;H;Jean-Yves.CONGNARD@centralesupelec.fr,Jean-Yves.CONGNARD@google.com;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
7322563;Yvonnick;VIGNERON;M;Yvonnick.VIGNERON@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
7322563;Yvonnick;VIGNERON;M;Yvonnick.VIGNERON@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
2053184;Jocelyn;BIOTEAU;garçon;Jocelyn.BIOTEAU@centralesupelec.fr,Jocelyn.BIOTEAU@hotmail.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
2053184;Jocelyn;BIOTEAU;garçon;Jocelyn.BIOTEAU@centralesupelec.fr,Jocelyn.BIOTEAU@hotmail.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
6092537;Mostafa;PAILLAT;H;Mostafa.PAILLAT@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
6092537;Mostafa;PAILLAT;H;Mostafa.PAILLAT@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
6092537;Mostafa;PAILLAT;H;Mostafa.PAILLAT@centralesupelec.fr;member;Sono;
9565886;Marie-Jane;GAUTIER;F;Marie-Jane.GAUTIER@centralesupelec.fr,Marie-Jane.GAUTIER@hotmail.com;member;BDE;représente les élèves de CentraleSupélec auprès de la direction et coordonne la vie associative sur le campus
1407205;Francine;ROINE;M;Francine.ROINE@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
8624912;Ange;BOURREAU;garçon;Ange.BOURREAU@centralesupelec.fr,Ange.BOURREAU@wanadoo.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1322844;Jean-Albert;GUICHARD;H;Jean-Albert.GUICHARD@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1322844;Jean-Albert;GUICHARD;H;Jean-Albert.GUICHARD@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
1322844;Jean-Albert;GUICHARD;H;Jean-Albert.GUICHARD@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9065722;Clément;DIDIER;H;Clement.DIDIER@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
9065722;Clément;DIDIER;H;Clement.DIDIER@centralesupelec.fr;member;Junior CentraleSupelec (JCS);Junior Entreprise de CS, cette association d'étudiants a vocation économique et pédagogique mais a but non lucratif permet aux eleves de monter en compétences en leur proposant de réaliser des missions pour des clients
9065722;Clément;DIDIER;H;Clement.DIDIER@centralesupelec.fr;member;Toucan Déchaîné;le journal de l'école, impartial et omniscient, il est au coeur de l'actualité et n'hésite pas à révéler les plus grands scandales
715601;Rénald;BELLION;H;Renald.BELLION@centralesupelec.fr,Renald.BELLION@orange.fr;member;Cheer Up;une association qui accompagne des jeunes de 15 à 25 ans malades du cancer et les aide à réaliser leur projet
715601;Rénald;BELLION;H;Renald.BELLION@centralesupelec.fr,Renald.BELLION@orange.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
8250155;Charlène;CONSTANTIN;fille;Charlene.CONSTANTIN@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
1590418;Mariana;AUVINET;F;Mariana.AUVINET@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
730483;Bruna;HEMERY;fille;Bruna.HEMERY@centralesupelec.fr;member;Band'à Joe;la fanfare, où tout le monde débute un instrument et qui organise des voyages dans la France et l'Europe pour jouer de la musique
730483;Bruna;HEMERY;fille;Bruna.HEMERY@centralesupelec.fr;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
3484804;Marielle;GRIVAULT;W;Marielle.GRIVAULT@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
3484804;Marielle;GRIVAULT;W;Marielle.GRIVAULT@centralesupelec.fr;member;SBCS;Composé des deux associations (Sono et Barco), cette association...
7099660;Amédée;ANTIER;garçon;Amedee.ANTIER@centralesupelec.fr,Amedee.ANTIER@yahoo.com;member;Impact;
7099660;Amédée;ANTIER;garçon;Amedee.ANTIER@centralesupelec.fr,Amedee.ANTIER@yahoo.com;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
7099660;Amédée;ANTIER;garçon;Amedee.ANTIER@centralesupelec.fr,Amedee.ANTIER@yahoo.com;member;FACS;Fédération d'associations de CS, cadre légal et financier d'une partie de l'associatif de CentraleSupélec, distribue des subventions et organise la coopération entre les associations
1642443;Marie Jose;LEGRAND;F;Marie Jose.LEGRAND@centralesupelec.fr;member;BDA;l’asso qui s’occupe de tout ce qui est artistique sur le campus. Ça passe par l’organisation d’évènements tout au long de l’année, la gestion de Clubs artistes dans de nombreux domaines différents et la mise en place d’une billetterie en ligne permettant d’avoir des tarifs préférentiels dans des salles de spectacle parisiennes.
1642443;Marie Jose;LEGRAND;F;Marie Jose.LEGRAND@centralesupelec.fr;member;Sono;
